order,suborder,family,genus,species,Bmin,Bmax,Bmid,Brange,B500,B750,B1000,B1250,B1500,B1750,B2000,B2250,B2500,B2750,B3000,B3250,B3500,Body_Length,Body_Mass,Verts,Inverts,Nectar,Seed,Fruit,Pursuit,Glean,Pounce,Digging,Scavenging,Follow_Ants,Flower_Pierce,Probing,Water,Ground,Vegetation,Dead_Leaf,Air,spp_phylo,Beak.Length_Culmen,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Tail.Length
Passeriformes,Passeri,Cardinalidae,Chlorothraupis ,Chlorothraupis_carmioli,450,1250,850,800,1,1,1,1,1,0,0,0,0,0,0,0,0,16,37.3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,Chlorothraupis_carmioli,23,8.2,8.9,22.5,86.6,15.2,64.8
Passeriformes,Passeri,Cardinalidae,Cyanocompsa ,Cyanocompsa_cyanoides,250,1400,825,1150,1,1,1,1,1,0,0,0,0,0,0,0,0,17.8,32.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Cyanocompsa_cyanoides,19.3,9.9,13.4,20.5,78.9,11.3,67.3
Passeriformes,Passeri,Cardinalidae,Habia ,Habia_rubica,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,18,32.5,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,Habia_rubica,18.1,6.9,8.3,23.7,92.5,15.9,84
Passeriformes,Passeri,Cardinalidae,Parkerthraustes ,Parkerthraustes_humeralis,250,650,450,400,1,1,0,0,0,0,0,0,0,0,0,0,0,16,37,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Parkerthraustes_humeralis,19.7,8.2,10,20.9,83.9,19.8,71.5
Passeriformes,Passeri,Cardinalidae,Pheucticus ,Pheucticus_aureoventris,600,3250,1925,2650,0,1,1,1,1,1,1,1,1,1,1,1,1,22,50.5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Pheucticus_aureoventris,22.5,11.1,15.7,25.4,110.4,24.5,88.7
Passeriformes,Passeri,Cardinalidae,Pheucticus ,Pheucticus_chrysogaster,650,3500,2075,2850,0,1,1,1,1,1,1,1,1,1,1,1,1,21.5,56.5,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pheucticus_chrysogaster,22.8,10.5,15.2,25,106.5,22.4,83.1
Passeriformes,Passeri,Cardinalidae,Piranga ,Piranga_flava,800,2000,1400,1200,0,0,1,1,1,1,1,1,0,0,0,0,0,18,35,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,1,Piranga_flava,19.2,8.5,9.5,21,93.6,22.8,74.5
Passeriformes,Passeri,Cardinalidae,Piranga ,Piranga_leucoptera,900,1800,1350,900,0,0,1,1,1,1,1,0,0,0,0,0,0,13,16.5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Piranga_leucoptera,15.8,6.7,7.3,18.3,72.5,14.8,58.8
Passeriformes,Passeri,Cardinalidae,Saltator ,Saltator_aurantiirostris,2600,3500,3050,900,0,0,0,0,0,0,0,0,0,1,1,1,1,19.8,19,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,Saltator_aurantiirostris,21.9,8.8,12.7,27,100.7,16.4,96.4
Passeriformes,Passeri,Cardinalidae,Saltator ,Saltator_coerulescens,250,900,575,650,1,1,1,0,0,0,0,0,0,0,0,0,0,20.5,58,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Saltator_coerulescens,22.3,9.1,11.1,26.5,99.8,14.6,96.8
Passeriformes,Passeri,Cardinalidae,Saltator ,Saltator_grossus,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,20,47,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Saltator_grossus,21.4,10.3,13.7,23.7,96.1,17.9,87.4
Passeriformes,Passeri,Cardinalidae,Saltator ,Saltator_maximus,250,1500,875,1250,1,1,1,1,1,1,0,0,0,0,0,0,0,20.5,47.6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Saltator_maximus,20.7,8.9,10.4,25.3,96.1,16.1,88.9
Passeriformes,Passeri,Cinclidae,Cinclus ,Cinclus_leucocephalus,950,2850,1900,1900,0,0,1,1,1,1,1,1,1,1,1,0,0,15.8,44,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,Cinclus_leucocephalus,18.3,3.4,4.2,28.7,85.6,18.2,49
Passeriformes,Passeri,Coerebidae,Coereba ,Coereba_flaveola,250,1500,875,1250,1,1,1,1,1,1,0,0,0,0,0,0,0,10.8,10.3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,Coereba_flaveola,13.2,3.6,3.9,16.9,54.6,11,34.1
Passeriformes,Furnarii,Conopophagidae,Conopophaga ,Conopophaga_ardesiaca,850,1650,1250,800,0,0,1,1,1,1,0,0,0,0,0,0,0,13.3,26.3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Conopophaga_ardesiaca,17.5,5.7,4.3,30.3,70.8,9.8,45.2
Passeriformes,Furnarii,Conopophagidae,Conopophaga ,Conopophaga_castaneiceps,1200,2000,1600,800,0,0,0,1,1,1,1,1,0,0,0,0,0,13.5,27.6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Conopophaga_castaneiceps,20.9,5.9,4.4,29.1,74.4,8.8,42.1
Passeriformes,Furnarii,Conopophagidae,Conopophaga ,Conopophaga_peruviana,250,900,575,650,1,1,1,0,0,0,0,0,0,0,0,0,0,11.9,24.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Conopophaga_peruviana,17.7,6.2,4.5,25.6,65.6,11.2,30.8
Passeriformes,Passeri,Corvidae,Cyanocorax ,Cyanocorax_cyanomelas,250,1100,675,850,1,1,1,1,0,0,0,0,0,0,0,0,0,37,197.5,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,Cyanocorax_cyanomelas,38.2,12.1,14.2,47.5,187.6,28.2,162.6
Passeriformes,Passeri,Corvidae,Cyanocorax ,Cyanocorax_violaceus,250,1400,825,1150,1,1,1,1,1,0,0,0,0,0,0,0,0,35,262,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,Cyanocorax_violaceus,39,12.6,14.6,48,193.6,28.5,163.8
Passeriformes,Passeri,Corvidae,Cyanocorax ,Cyanocorax_yncas,1150,2200,1675,1050,0,0,0,1,1,1,1,1,0,0,0,0,0,26,79,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,Cyanocorax_yncas,30.8,9.5,10.2,39.3,125,10.3,146.2
Passeriformes,Passeri,Corvidae,Cyanolyca ,Cyanolyca_viridicyanus,1850,3000,2425,1150,0,0,0,0,0,0,1,1,1,1,1,1,0,34,104.5,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,Cyanolyca_viridicyanus,31.6,9.4,10.3,41.5,138.2,12.7,162.9
Passeriformes,Tyranni,Cotingidae,Ampelioides ,Ampelioides_tschudii,700,1400,1050,700,0,1,1,1,1,0,0,0,0,0,0,0,0,19.5,80.1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Ampelioides_tschudii,22.6,7.1,6.2,20.8,100.5,23.9,65.5
Passeriformes,Tyranni,Cotingidae,Ampelion ,Ampelion_rubrocristatus,2500,3450,2975,950,0,0,0,0,0,0,0,0,0,1,1,1,1,21.3,61.3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Ampelion_rubrocristatus,20.5,5.6,6.8,24.9,113.3,27.8,86.2
Passeriformes,Tyranni,Cotingidae,Ampelion ,Ampelion_rufaxilla,1600,2850,2225,1250,0,0,0,0,0,1,1,1,1,1,1,0,0,21,72.8,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Ampelion_rufaxilla,19.4,4.9,5.4,21.9,115.8,33,80.4
Passeriformes,Tyranni,Cotingidae,Cephalopterus ,Cephalopterus_ornatus,250,1650,950,1400,1,1,1,1,1,1,0,0,0,0,0,0,0,45.8,410,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Cephalopterus_ornatus,57.2,19.7,18.9,47.2,259.6,40.4,160.2
Passeriformes,Tyranni,Cotingidae,Conioptilon ,Conioptilon_mcilhennyi,250,450,350,200,1,0,0,0,0,0,0,0,0,0,0,0,0,23,85.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Conioptilon_mcilhennyi,20.8,7.2,6.1,24.3,145.8,26.9,88.4
Passeriformes,Tyranni,Cotingidae,Cotinga ,Cotinga_cayana,250,800,525,550,1,1,1,0,0,0,0,0,0,0,0,0,0,20,64.3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Cotinga_cayana,21.6,6.2,5,20.6,110.6,22.4,78.3
Passeriformes,Tyranni,Cotingidae,Cotinga ,Cotinga_maynana,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,19.3,69,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Cotinga_maynana,20,5.2,5.5,22.3,113.8,28,75.8
Passeriformes,Tyranni,Cotingidae,Gymnoderus ,Gymnoderus_foetidus,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,34,303.3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Gymnoderus_foetidus,29.3,9.5,8.8,31.9,201.4,42.1,121.7
Passeriformes,Tyranni,Cotingidae,Lipaugus ,Lipaugus_vociferans,250,800,525,550,1,1,1,0,0,0,0,0,0,0,0,0,0,26,82.3,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Lipaugus_vociferans,26.9,8,7.3,21.4,123.1,20.9,110.2
Passeriformes,Tyranni,Cotingidae,Pipreola ,Pipreola_arcuata,2600,3400,3000,800,0,0,0,0,0,0,0,0,0,1,1,1,1,22.5,120,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pipreola_arcuata,24.8,6.2,6.5,28.1,123.4,23.1,98.8
Passeriformes,Tyranni,Cotingidae,Pipreola ,Pipreola_frontalis,1000,1500,1250,500,0,0,0,1,1,1,0,0,0,0,0,0,0,16,42.4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pipreola_frontalis,15.9,5.1,4.7,19.2,87.2,17,67.7
Passeriformes,Tyranni,Cotingidae,Pipreola ,Pipreola_intermedia,1500,2900,2200,1400,0,0,0,0,0,1,1,1,1,1,1,0,0,19,49.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pipreola_intermedia,17.2,4.6,5,23.8,94.5,14.9,83.1
Passeriformes,Tyranni,Cotingidae,Porphyrolaema ,Porphyrolaema_porphyrolaema,250,450,350,200,1,0,0,0,0,0,0,0,0,0,0,0,0,18.3,60,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Porphyrolaema_porphyrolaema,17.9,6.5,6.3,19.7,96.2,19.5,68.2
Passeriformes,Tyranni,Cotingidae,Querula ,Querula_purpurata,250,1050,650,800,1,1,1,1,0,0,0,0,0,0,0,0,0,29,114.8,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,Querula_purpurata,28.8,12.5,9.7,24.3,178.2,31.7,117.6
Passeriformes,Tyranni,Cotingidae,Rupicola ,Rupicola_peruvianus,650,2550,1600,1900,0,1,1,1,1,1,1,1,1,1,0,0,0,31.3,235,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Rupicola_peruvianus,31,8.8,12.4,36.7,183.5,21.7,120.3
Passeriformes,Tyranni,Cotingidae,Snowornis ,Snowornis_subalaris,850,1350,1100,500,0,0,1,1,1,0,0,0,0,0,0,0,0,23.5,84.1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,Snowornis_subalaris,24.9,6.6,7,20,129.4,30,101.1
Passeriformes,Passeri,Donacobiidae,Donacobius ,Donacobius_atricapilla,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,21.8,36.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,Donacobius_atricapilla,26.1,4.6,5.3,31.7,81.1,7.7,98.5
Passeriformes,Passeri,Emberizidae,Ammodramus ,Ammodramus_aurifrons,250,1600,925,1350,1,1,1,1,1,1,0,0,0,0,0,0,0,13,16.8,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Ammodramus_aurifrons,14,4.2,5.4,21.7,58.3,5.7,47
Passeriformes,Passeri,Emberizidae,Arremon ,Arremon_brunneinucha,1300,2150,1725,850,0,0,0,0,1,1,1,1,0,0,0,0,0,17.9,39.5,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Arremon_brunneinucha,19.5,6.1,7.4,28.8,80.8,7.5,84.7
Passeriformes,Passeri,Emberizidae,Arremon ,Arremon_castaneiceps,900,1800,1350,900,0,0,1,1,1,1,1,0,0,0,0,0,0,16,36.8,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,Arremon_castaneiceps,21.1,6.8,8,28,78.4,7.4,63
Passeriformes,Passeri,Emberizidae,Arremon ,Arremon_taciturnus,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,15,27,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,Arremon_taciturnus,14.7,5.5,7.2,23.8,72.1,7.9,61.5
Passeriformes,Passeri,Emberizidae,Arremon ,Arremon_torquatus,2500,3250,2875,750,0,0,0,0,0,0,0,0,0,1,1,1,1,19,40.7,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,Arremon_torquatus,18.7,6.2,7.4,30.1,82.1,7.8,85.4
Passeriformes,Passeri,Emberizidae,Atlapetes ,Atlapetes_melanolaemus,1400,3200,2300,1800,0,0,0,0,1,1,1,1,1,1,1,1,0,17,28.9,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,Atlapetes_melanolaemus,16.1,4.9,6.2,26.9,70.4,6.7,72.4
Passeriformes,Passeri,Emberizidae,Chlorospingus ,Chlorospingus_canigularis,1000,1600,1300,600,0,0,0,1,1,1,0,0,0,0,0,0,0,13.5,17.8,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Chlorospingus_canigularis,14.5,4.1,5.1,18.9,69.2,13.9,55.6
Passeriformes,Passeri,Emberizidae,Chlorospingus ,Chlorospingus_flavigularis,800,1600,1200,800,0,0,1,1,1,1,0,0,0,0,0,0,0,15,26.3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Chlorospingus_flavigularis,16.5,5.1,6.1,21.3,79.3,14.1,61.6
Passeriformes,Passeri,Emberizidae,Chlorospingus ,Chlorospingus_ophthalmicus,1000,2400,1700,1400,0,0,0,1,1,1,1,1,1,0,0,0,0,13.5,15.5,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,Chlorospingus_ophthalmicus,14.7,4.8,5.5,21.4,67.3,10.3,63.8
Passeriformes,Passeri,Emberizidae,Chlorospingus ,Chlorospingus_parvirostris,1100,2600,1850,1500,0,0,0,1,1,1,1,1,1,1,0,0,0,14,23,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Chlorospingus_parvirostris,16,5.1,5.7,22,71.5,11.8,58.9
Passeriformes,Passeri,Emberizidae,Zonotrichia ,Zonotrichia_capensis,2500,3500,3000,1000,0,0,0,0,0,0,0,0,0,1,1,1,1,12.6,23.9,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,Zonotrichia_capensis,13.6,5.3,6.5,23.8,63.9,11.4,59.4
Passeriformes,Furnarii,Formicariidae,Chamaeza ,Chamaeza_campanisona,1100,1600,1350,500,0,0,0,1,1,1,0,0,0,0,0,0,0,19.5,88,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,Chamaeza_campanisona,24,5.7,6.4,38.2,97.7,13.8,63.8
Passeriformes,Furnarii,Formicariidae,Chamaeza ,Chamaeza_mollissima,1900,3100,2500,1200,0,0,0,0,0,0,1,1,1,1,1,1,0,19.8,74.5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Chamaeza_mollissima,20.7,5.5,5.4,37.1,89.5,11.8,66.2
Passeriformes,Furnarii,Formicariidae,Chamaeza ,Chamaeza_nobilis,250,450,350,200,1,0,0,0,0,0,0,0,0,0,0,0,0,22.5,135.3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,Chamaeza_nobilis,25.1,6.9,7.3,39.1,106,16.4,59.4
Passeriformes,Furnarii,Formicariidae,Formicarius ,Formicarius_analis,250,1150,700,900,1,1,1,1,0,0,0,0,0,0,0,0,0,17,58.8,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,Formicarius_analis,21.8,5.7,6,32.2,89.7,14.8,56.7
Passeriformes,Furnarii,Formicariidae,Formicarius ,Formicarius_colma,250,500,375,250,1,1,0,0,0,0,0,0,0,0,0,0,0,18,44.3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Formicarius_colma,21.5,5.1,5.3,29.9,85,16.3,53.4
Passeriformes,Furnarii,Formicariidae,Formicarius ,Formicarius_rufifrons,250,350,300,100,1,0,0,0,0,0,0,0,0,0,0,0,0,18,55.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Formicarius_rufifrons,20.6,5.7,6.3,32.2,84,10.5,63.3
Passeriformes,Furnarii,Formicariidae,Formicarius ,Formicarius_rufipectus,1100,1700,1400,600,0,0,0,1,1,1,0,0,0,0,0,0,0,18.5,73.8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,Formicarius_rufipectus,26.8,5.7,6.6,36.5,92,11.8,55.4
Passeriformes,Passeri,Fringillidae,Chlorophonia ,Chlorophonia_cyanea,250,1900,1075,1650,1,1,1,1,1,1,1,0,0,0,0,0,0,11,13,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,Chlorophonia_cyanea,10.9,4.3,4.1,14.7,62.3,16.6,35
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_chlorotica,250,450,350,200,1,0,0,0,0,0,0,0,0,0,0,0,0,9.5,11.2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Euphonia_chlorotica,9.2,4.1,4,12.9,56.7,13.7,32.9
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_chrysopasta,250,950,600,700,1,1,1,0,0,0,0,0,0,0,0,0,0,9.5,13.6,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Euphonia_chrysopasta,11.5,5,5.3,14.6,56.9,12,35.1
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_laniirostris,250,1500,875,1250,1,1,1,1,1,1,0,0,0,0,0,0,0,10,14.8,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Euphonia_laniirostris,10.1,5.6,5.7,17.3,61,14,37.1
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_mesochrysa,600,1800,1200,1200,0,1,1,1,1,1,1,0,0,0,0,0,0,9.5,13.5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Euphonia_mesochrysa,12.4,4.6,4.6,15.6,57.8,12.9,34
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_minuta,250,1050,650,800,1,1,1,1,0,0,0,0,0,0,0,0,0,9,9.8,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Euphonia_minuta,10.6,4.1,3.6,12.4,51.4,11.8,27.7
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_rufiventris,250,950,600,700,1,1,1,0,0,0,0,0,0,0,0,0,0,10,15.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Euphonia_rufiventris,12,4.7,4.9,15.5,58.5,12.1,34.1
Passeriformes,Passeri,Fringillidae,Euphonia ,Euphonia_xanthogaster,250,2100,1175,1850,1,1,1,1,1,1,1,1,0,0,0,0,0,10,12.5,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,Euphonia_xanthogaster,10.7,4.8,4.8,16.4,61.4,13.7,36
Passeriformes,Passeri,Fringillidae,Sporagra ,Carduelis_magellanica,400,3500,1950,3100,1,1,1,1,1,1,1,1,1,1,1,1,1,11,13.3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,Carduelis_magellanica,12,4.6,6.5,13.9,69.5,18.5,44.4
Passeriformes,Passeri,Fringillidae,Sporagra ,Carduelis_olivacea,1100,2100,1600,1000,0,0,0,1,1,1,1,1,0,0,0,0,0,10.5,10.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Carduelis_olivacea,11.6,4.8,6.1,14.2,63,18.6,39
Passeriformes,Furnarii,Furnariidae,Anabacerthia ,Anabacerthia_striaticollis,1000,2000,1500,1000,0,0,0,1,1,1,1,1,0,0,0,0,0,16.5,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Anabacerthia_striaticollis,18.6,3.8,5.4,20,87.3,15.8,76.1
Passeriformes,Furnarii,Furnariidae,Anabazenops ,Anabazenops_dorsalis,250,1350,800,1100,1,1,1,1,1,0,0,0,0,0,0,0,0,19,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Anabazenops_dorsalis,23.4,5,7.5,23.5,92.7,12.8,77
Passeriformes,Furnarii,Furnariidae,Ancistrops ,Ancistrops_strigilatus,250,1100,675,850,1,1,1,1,0,0,0,0,0,0,0,0,0,17.5,34.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Ancistrops_strigilatus,23.1,5.2,7.1,23.1,92.8,17,72.5
Passeriformes,Furnarii,Furnariidae,Asthenes ,Schizoeaca_helleri,2700,3500,3100,800,0,0,0,0,0,0,0,0,0,1,1,1,1,17.5,14.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Schizoeaca_helleri,15.3,2.5,3.2,23,52.6,6.5,97
Passeriformes,Furnarii,Furnariidae,Asthenes ,Asthenes_humilis,3500,3500,3500,,0,0,0,0,0,0,0,0,0,0,0,0,1,15.5,23.5,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Asthenes_humilis,17.4,3,3.9,25.9,70.7,7.7,68.5
Passeriformes,Furnarii,Furnariidae,Asthenes ,Asthenes_maculicauda,3450,3500,3475,50,0,0,0,0,0,0,0,0,0,0,0,0,1,17,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Asthenes_maculicauda,16.6,2.9,3.7,23,58.6,5.9,82.6
Passeriformes,Furnarii,Furnariidae,Asthenes ,Asthenes_urubambensis,3350,3450,3400,100,0,0,0,0,0,0,0,0,0,0,0,0,1,17.5,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Asthenes_urubambensis,15.8,3,3.5,25.3,58.1,7.2,87
Passeriformes,Furnarii,Furnariidae,Automolus ,Automolus_infuscatus,250,550,400,300,1,1,0,0,0,0,0,0,0,0,0,0,0,18.5,35,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Automolus_infuscatus,23.4,4.7,6.5,22.5,90.6,17.8,73.8
Passeriformes,Furnarii,Furnariidae,Automolus ,Automolus_melanopezus,250,450,350,200,1,0,0,0,0,0,0,0,0,0,0,0,0,17,29.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Automolus_melanopezus,21.5,4.7,6.4,21.8,85.1,14.5,75.5
Passeriformes,Furnarii,Furnariidae,Automolus ,Automolus_ochrolaemus,250,1400,825,1150,1,1,1,1,1,0,0,0,0,0,0,0,0,18.5,38,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Automolus_ochrolaemus,22.7,4.8,6.4,23.5,87.1,15.1,74.8
Passeriformes,Furnarii,Furnariidae,Automolus ,Automolus_rubiginosus,250,1400,825,1150,1,1,1,1,1,0,0,0,0,0,0,0,0,18.5,47.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Automolus_rubiginosus_watkinsi,26.4,4.7,6.8,25.3,85.8,9.4,77.1
Passeriformes,Furnarii,Furnariidae,Automolus ,Automolus_rufipileatus,250,1000,625,750,1,1,1,1,0,0,0,0,0,0,0,0,0,18.5,34.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Automolus_rufipileatus,23.4,5,6.4,23.2,86.9,11.7,79.6
Passeriformes,Furnarii,Furnariidae,Berlepschia ,Berlepschia_rikeri,250,600,425,350,1,1,0,0,0,0,0,0,0,0,0,0,0,20,34.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Berlepschia_rikeri,25,4.8,6.3,21,96.1,30.4,77.7
Passeriformes,Furnarii,Furnariidae,Campylorhamphus ,Campylorhamphus_trochilirostris,250,1500,875,1250,1,1,1,1,1,1,0,0,0,0,0,0,0,25,42.5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Campylorhamphus_trochilirostris,60.7,4.4,5.5,21.5,98.5,14.9,91.9
Passeriformes,Furnarii,Furnariidae,Cinclodes ,Cinclodes_fuscus,3350,3500,3425,150,0,0,0,0,0,0,0,0,0,0,0,0,1,17,29.5,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,Cinclodes_fuscus,18.5,3.1,3.9,25,97.2,26.6,72.1
Passeriformes,Furnarii,Furnariidae,Cranioleuca ,Cranioleuca_albicapilla,2500,3300,2900,800,0,0,0,0,0,0,0,0,0,1,1,1,1,16.5,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Cranioleuca_albicapilla,16.8,3.1,4.2,22,73.5,10.5,81.2
Passeriformes,Furnarii,Furnariidae,Cranioleuca ,Cranioleuca_curtata,700,1600,1150,900,0,1,1,1,1,1,0,0,0,0,0,0,0,14.5,17.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Cranioleuca_curtata,14.7,3.1,3.7,17.7,63.8,11.1,71.8
Passeriformes,Furnarii,Furnariidae,Cranioleuca ,Cranioleuca_gutturata,250,1100,675,850,1,1,1,1,0,0,0,0,0,0,0,0,0,14,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,Cranioleuca_gutturata,16.5,3.4,3.8,16.9,66.7,10.5,62
Passeriformes,Furnarii,Furnariidae,Cranioleuca ,Cranioleuca_marcapatae,2350,3500,2925,1150,0,0,0,0,0,0,0,0,1,1,1,1,1,15.5,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Cranioleuca_marcapatae,18.1,3.1,4,22.4,67.6,6.8,75
Passeriformes,Furnarii,Furnariidae,Deconychura ,Deconychura_longicauda,250,1250,750,1000,1,1,1,1,1,0,0,0,0,0,0,0,0,20.5,26.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,Deconychura_longicauda,28.1,5.5,5.5,22.9,100.2,20.8,99.9
Passeriformes,Furnarii,Furnariidae,Dendrexetastes ,Dendrexetastes_rufigula,250,1100,675,850,1,1,1,1,0,0,0,0,0,0,0,0,0,24.8,70.3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Dendrexetastes_rufigula,33.7,8.5,9.2,23.6,105.2,15.5,104
